period,stateid,stateDescription,sectorid,sectorName,price,price-units
2018-02-01,IN,Indiana,COM,commercial,0.6312649164677804,cents per kilowatt-hour
2018-02-01,IN,Indiana,ALL,all sectors,0.5733890214797135,cents per kilowatt-hour
2018-02-01,IL,Illinois,TRA,transportation,0.3466587112171837,cents per kilowatt-hour
2018-02-01,IL,Illinois,RES,residential,0.7446300715990453,cents per kilowatt-hour
2018-02-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,IL,Illinois,IND,industrial,0.3955847255369928,cents per kilowatt-hour
2018-02-01,IL,Illinois,COM,commercial,0.5178997613365155,cents per kilowatt-hour
2018-02-01,IL,Illinois,ALL,all sectors,0.5531026252983293,cents per kilowatt-hour
2018-02-01,OH,Ohio,TRA,transportation,0.41229116945107397,cents per kilowatt-hour
2018-02-01,OH,Ohio,RES,residential,0.7470167064439139,cents per kilowatt-hour
2018-02-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,OH,Ohio,IND,industrial,0.42780429594272074,cents per kilowatt-hour
2018-02-01,OH,Ohio,COM,commercial,0.6270883054892601,cents per kilowatt-hour
2018-02-01,OH,Ohio,ALL,all sectors,0.6056085918854415,cents per kilowatt-hour
2018-02-01,NC,North Carolina,TRA,transportation,0.5286396181384247,cents per kilowatt-hour
2018-02-01,NC,North Carolina,RES,residential,0.6712410501193317,cents per kilowatt-hour
2018-02-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,NC,North Carolina,IND,industrial,0.3914081145584725,cents per kilowatt-hour
2018-02-01,NC,North Carolina,COM,commercial,0.5387828162291168,cents per kilowatt-hour
2018-02-01,NC,North Carolina,ALL,all sectors,0.5710023866348448,cents per kilowatt-hour
2018-02-01,NJ,New Jersey,TRA,transportation,0.54236276849642,cents per kilowatt-hour
2018-02-01,NJ,New Jersey,RES,residential,0.9427207637231503,cents per kilowatt-hour
2018-02-01,DC,District of Columbia,TRA,transportation,0.5757756563245823,cents per kilowatt-hour
2018-02-01,DC,District of Columbia,RES,residential,0.7983293556085919,cents per kilowatt-hour
2018-02-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,DC,District of Columbia,IND,industrial,0.5005966587112172,cents per kilowatt-hour
2018-02-01,DC,District of Columbia,COM,commercial,0.7332935560859187,cents per kilowatt-hour
2018-02-01,DC,District of Columbia,ALL,all sectors,0.7392601431980906,cents per kilowatt-hour
2018-02-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2018-02-01,DE,Delaware,RES,residential,0.7464200477326968,cents per kilowatt-hour
2018-02-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,DE,Delaware,IND,industrial,0.5095465393794748,cents per kilowatt-hour
2018-02-01,DE,Delaware,COM,commercial,0.5978520286396181,cents per kilowatt-hour
2018-02-01,DE,Delaware,ALL,all sectors,0.6509546539379475,cents per kilowatt-hour
2018-02-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2018-02-01,WV,West Virginia,RES,residential,0.6712410501193317,cents per kilowatt-hour
2018-02-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,WV,West Virginia,IND,industrial,0.39797136038186154,cents per kilowatt-hour
2018-02-01,WV,West Virginia,COM,commercial,0.5871121718377088,cents per kilowatt-hour
2018-02-01,WV,West Virginia,ALL,all sectors,0.5429594272076371,cents per kilowatt-hour
2018-02-01,VA,Virginia,TRA,transportation,0.5029832935560858,cents per kilowatt-hour
2018-02-01,VA,Virginia,RES,residential,0.6807875894988066,cents per kilowatt-hour
2018-02-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,VA,Virginia,IND,industrial,0.41229116945107397,cents per kilowatt-hour
2018-02-01,VA,Virginia,COM,commercial,0.5023866348448687,cents per kilowatt-hour
2018-02-01,VA,Virginia,ALL,all sectors,0.5662291169451074,cents per kilowatt-hour
2018-02-01,PA,Pennsylvania,TRA,transportation,0.47971360381861566,cents per kilowatt-hour
2018-02-01,PA,Pennsylvania,RES,residential,0.8233890214797136,cents per kilowatt-hour
2018-02-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-02-01,PA,Pennsylvania,IND,industrial,0.431980906921241,cents per kilowatt-hour
2018-02-01,PA,Pennsylvania,COM,commercial,0.5644391408114559,cents per kilowatt-hour
2018-01-01,DC,District of Columbia,COM,commercial,0.7100238663484486,cents per kilowatt-hour
2018-01-01,PA,Pennsylvania,IND,industrial,0.46062052505966583,cents per kilowatt-hour
2018-01-01,PA,Pennsylvania,COM,commercial,0.5471360381861574,cents per kilowatt-hour
2018-01-01,PA,Pennsylvania,ALL,all sectors,0.6372315035799522,cents per kilowatt-hour
2018-01-01,OH,Ohio,TRA,transportation,0.41229116945107397,cents per kilowatt-hour
2018-01-01,OH,Ohio,RES,residential,0.7183770883054892,cents per kilowatt-hour
2018-01-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,WV,West Virginia,IND,industrial,0.3818615751789976,cents per kilowatt-hour
2018-01-01,WV,West Virginia,COM,commercial,0.5369928400954653,cents per kilowatt-hour
2018-01-01,WV,West Virginia,ALL,all sectors,0.5352028639618138,cents per kilowatt-hour
2018-01-01,VA,Virginia,TRA,transportation,0.47613365155131265,cents per kilowatt-hour
2018-01-01,VA,Virginia,RES,residential,0.6491646778042959,cents per kilowatt-hour
2018-01-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,VA,Virginia,IND,industrial,0.40393794749403333,cents per kilowatt-hour
2018-01-01,VA,Virginia,COM,commercial,0.4916467780429594,cents per kilowatt-hour
2018-01-01,VA,Virginia,ALL,all sectors,0.5614558472553699,cents per kilowatt-hour
2018-01-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2018-01-01,TN,Tennessee,RES,residential,0.600835322195704,cents per kilowatt-hour
2018-01-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,TN,Tennessee,IND,industrial,0.3424821002386635,cents per kilowatt-hour
2018-01-01,TN,Tennessee,COM,commercial,0.6127684964200476,cents per kilowatt-hour
2018-01-01,TN,Tennessee,ALL,all sectors,0.5602625298329356,cents per kilowatt-hour
2018-01-01,PA,Pennsylvania,TRA,transportation,0.47553699284009543,cents per kilowatt-hour
2018-01-01,PA,Pennsylvania,RES,residential,0.8066825775656323,cents per kilowatt-hour
2018-01-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,OH,Ohio,IND,industrial,0.4367541766109785,cents per kilowatt-hour
2018-01-01,OH,Ohio,COM,commercial,0.5811455847255369,cents per kilowatt-hour
2018-01-01,OH,Ohio,ALL,all sectors,0.594272076372315,cents per kilowatt-hour
2018-01-01,NC,North Carolina,TRA,transportation,0.4994033412887827,cents per kilowatt-hour
2018-01-01,NC,North Carolina,RES,residential,0.6026252983293555,cents per kilowatt-hour
2018-01-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,NC,North Carolina,IND,industrial,0.37887828162291165,cents per kilowatt-hour
2018-01-01,NC,North Carolina,COM,commercial,0.5005966587112172,cents per kilowatt-hour
2018-01-01,NC,North Carolina,ALL,all sectors,0.5375894988066825,cents per kilowatt-hour
2018-01-01,NJ,New Jersey,TRA,transportation,0.5029832935560858,cents per kilowatt-hour
2018-01-01,NJ,New Jersey,RES,residential,0.9242243436754176,cents per kilowatt-hour
2018-01-01,NJ,New Jersey,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,NJ,New Jersey,IND,industrial,0.6485680190930787,cents per kilowatt-hour
2018-01-01,NJ,New Jersey,COM,commercial,0.7243436754176611,cents per kilowatt-hour
2018-01-01,NJ,New Jersey,ALL,all sectors,0.7953460620525059,cents per kilowatt-hour
2018-01-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2018-01-01,WV,West Virginia,RES,residential,0.6515513126491647,cents per kilowatt-hour
2018-01-01,MI,Michigan,TRA,transportation,0.6211217183770883,cents per kilowatt-hour
2018-01-01,MI,Michigan,RES,residential,0.9039379474940333,cents per kilowatt-hour
2018-01-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,MI,Michigan,IND,industrial,0.4260143198090692,cents per kilowatt-hour
2018-01-01,MI,Michigan,COM,commercial,0.6414081145584725,cents per kilowatt-hour
2018-01-01,MI,Michigan,ALL,all sectors,0.6819809069212409,cents per kilowatt-hour
2018-01-01,MD,Maryland,TRA,transportation,0.40393794749403333,cents per kilowatt-hour
2018-01-01,MD,Maryland,RES,residential,0.7726730310262528,cents per kilowatt-hour
2018-01-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,MD,Maryland,IND,industrial,0.5596658711217184,cents per kilowatt-hour
2018-01-01,MD,Maryland,COM,commercial,0.6461813842482099,cents per kilowatt-hour
2018-01-01,MD,Maryland,ALL,all sectors,0.7064439140811455,cents per kilowatt-hour
2018-01-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2018-01-01,KY,Kentucky,RES,residential,0.5918854415274463,cents per kilowatt-hour
2018-01-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,KY,Kentucky,IND,industrial,0.344272076372315,cents per kilowatt-hour
2018-01-01,KY,Kentucky,COM,commercial,0.5548926014319809,cents per kilowatt-hour
2018-01-01,KY,Kentucky,ALL,all sectors,0.5029832935560858,cents per kilowatt-hour
2018-01-01,IN,Indiana,TRA,transportation,0.6241050119331742,cents per kilowatt-hour
2018-01-01,IN,Indiana,RES,residential,0.6772076372315035,cents per kilowatt-hour
2018-01-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,IN,Indiana,IND,industrial,0.44033412887828155,cents per kilowatt-hour
2018-01-01,IN,Indiana,COM,commercial,0.6151551312649164,cents per kilowatt-hour
2018-01-01,IN,Indiana,ALL,all sectors,0.5727923627684963,cents per kilowatt-hour
2018-01-01,IL,Illinois,TRA,transportation,0.46718377088305485,cents per kilowatt-hour
2018-01-01,IL,Illinois,RES,residential,0.7601431980906921,cents per kilowatt-hour
2018-01-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,IL,Illinois,IND,industrial,0.4624105011933174,cents per kilowatt-hour
2018-01-01,IL,Illinois,COM,commercial,0.5805489260143197,cents per kilowatt-hour
2018-01-01,DC,District of Columbia,ALL,all sectors,0.7106205250596658,cents per kilowatt-hour
2018-01-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2018-01-01,DE,Delaware,RES,residential,0.7034606205250595,cents per kilowatt-hour
2018-01-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,DE,Delaware,IND,industrial,0.522673031026253,cents per kilowatt-hour
2018-01-01,DE,Delaware,COM,commercial,0.5751789976133651,cents per kilowatt-hour
2018-01-01,DE,Delaware,ALL,all sectors,0.6318615751789975,cents per kilowatt-hour
2018-01-01,IL,Illinois,ALL,all sectors,0.6097852028639618,cents per kilowatt-hour
2018-01-01,DC,District of Columbia,TRA,transportation,0.5978520286396181,cents per kilowatt-hour
2018-01-01,DC,District of Columbia,RES,residential,0.733890214797136,cents per kilowatt-hour
2018-01-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2018-01-01,DC,District of Columbia,IND,industrial,0.49284009546539376,cents per kilowatt-hour
2017-12-01,NC,North Carolina,ALL,all sectors,0.5178997613365155,cents per kilowatt-hour
2017-12-01,TN,Tennessee,IND,industrial,0.35322195704057274,cents per kilowatt-hour
2017-12-01,TN,Tennessee,COM,commercial,0.6330548926014319,cents per kilowatt-hour
2017-12-01,TN,Tennessee,ALL,all sectors,0.5704057279236276,cents per kilowatt-hour
2017-12-01,VA,Virginia,COM,commercial,0.48568019093078757,cents per kilowatt-hour
2017-12-01,VA,Virginia,ALL,all sectors,0.5381861575178997,cents per kilowatt-hour
2017-12-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2017-12-01,TN,Tennessee,RES,residential,0.6360381861575178,cents per kilowatt-hour
2017-12-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,DE,Delaware,RES,residential,0.7702863961813842,cents per kilowatt-hour
2017-12-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,DE,Delaware,IND,industrial,0.46599045346062046,cents per kilowatt-hour
2017-12-01,DE,Delaware,COM,commercial,0.568615751789976,cents per kilowatt-hour
2017-12-01,DE,Delaware,ALL,all sectors,0.6384248210023865,cents per kilowatt-hour
2017-12-01,DC,District of Columbia,TRA,transportation,0.4624105011933174,cents per kilowatt-hour
2017-12-01,DC,District of Columbia,RES,residential,0.79236276849642,cents per kilowatt-hour
2017-12-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,DC,District of Columbia,IND,industrial,0.477326968973747,cents per kilowatt-hour
2017-12-01,DC,District of Columbia,COM,commercial,0.6992840095465394,cents per kilowatt-hour
2017-12-01,DC,District of Columbia,ALL,all sectors,0.7070405727923627,cents per kilowatt-hour
2017-12-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2017-12-01,IN,Indiana,COM,commercial,0.6211217183770883,cents per kilowatt-hour
2017-12-01,IN,Indiana,ALL,all sectors,0.5757756563245823,cents per kilowatt-hour
2017-12-01,IL,Illinois,TRA,transportation,0.3687350835322195,cents per kilowatt-hour
2017-12-01,IL,Illinois,RES,residential,0.7505966587112172,cents per kilowatt-hour
2017-12-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,IL,Illinois,IND,industrial,0.37708830548926014,cents per kilowatt-hour
2017-12-01,IL,Illinois,COM,commercial,0.5244630071599045,cents per kilowatt-hour
2017-12-01,IL,Illinois,ALL,all sectors,0.5554892601431981,cents per kilowatt-hour
2017-12-01,IN,Indiana,TRA,transportation,0.672434367541766,cents per kilowatt-hour
2017-12-01,IN,Indiana,RES,residential,0.6915274463007159,cents per kilowatt-hour
2017-12-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,IN,Indiana,IND,industrial,0.441527446300716,cents per kilowatt-hour
2017-12-01,MI,Michigan,TRA,transportation,0.6891408114558473,cents per kilowatt-hour
2017-12-01,MI,Michigan,RES,residential,0.9003579952267302,cents per kilowatt-hour
2017-12-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,MI,Michigan,IND,industrial,0.42243436754176605,cents per kilowatt-hour
2017-12-01,MI,Michigan,COM,commercial,0.6515513126491647,cents per kilowatt-hour
2017-12-01,MI,Michigan,ALL,all sectors,0.6748210023866348,cents per kilowatt-hour
2017-12-01,MD,Maryland,TRA,transportation,0.41885441527446293,cents per kilowatt-hour
2017-12-01,MD,Maryland,RES,residential,0.7893794749403341,cents per kilowatt-hour
2017-12-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,MD,Maryland,IND,industrial,0.5047732696897375,cents per kilowatt-hour
2017-12-01,MD,Maryland,COM,commercial,0.6473747016706443,cents per kilowatt-hour
2017-12-01,MD,Maryland,ALL,all sectors,0.7064439140811455,cents per kilowatt-hour
2017-12-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2017-12-01,KY,Kentucky,RES,residential,0.6324582338902147,cents per kilowatt-hour
2017-12-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,KY,Kentucky,IND,industrial,0.3329355608591885,cents per kilowatt-hour
2017-12-01,KY,Kentucky,COM,commercial,0.5793556085918854,cents per kilowatt-hour
2017-12-01,KY,Kentucky,ALL,all sectors,0.5107398568019093,cents per kilowatt-hour
2017-12-01,NJ,New Jersey,TRA,transportation,0.48806682577565624,cents per kilowatt-hour
2017-12-01,NJ,New Jersey,RES,residential,0.9278042959427207,cents per kilowatt-hour
2017-12-01,NJ,New Jersey,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,NJ,New Jersey,IND,industrial,0.5590692124105011,cents per kilowatt-hour
2017-12-01,NJ,New Jersey,COM,commercial,0.6927207637231503,cents per kilowatt-hour
2017-12-01,NJ,New Jersey,ALL,all sectors,0.7678997613365154,cents per kilowatt-hour
2017-12-01,PA,Pennsylvania,TRA,transportation,0.4116945107398568,cents per kilowatt-hour
2017-12-01,PA,Pennsylvania,RES,residential,0.83472553699284,cents per kilowatt-hour
2017-12-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,PA,Pennsylvania,IND,industrial,0.40334128878281617,cents per kilowatt-hour
2017-12-01,PA,Pennsylvania,COM,commercial,0.5262529832935561,cents per kilowatt-hour
2017-12-01,PA,Pennsylvania,ALL,all sectors,0.6121718377088304,cents per kilowatt-hour
2017-12-01,VA,Virginia,RES,residential,0.6420047732696896,cents per kilowatt-hour
2017-12-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,VA,Virginia,IND,industrial,0.3645584725536993,cents per kilowatt-hour
2017-12-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2017-12-01,WV,West Virginia,RES,residential,0.6736276849642003,cents per kilowatt-hour
2017-12-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,WV,West Virginia,IND,industrial,0.38663484486873506,cents per kilowatt-hour
2017-12-01,WV,West Virginia,COM,commercial,0.5507159904534606,cents per kilowatt-hour
2017-12-01,WV,West Virginia,ALL,all sectors,0.5375894988066825,cents per kilowatt-hour
2017-12-01,VA,Virginia,TRA,transportation,0.5137231503579951,cents per kilowatt-hour
2017-12-01,OH,Ohio,TRA,transportation,0.41229116945107397,cents per kilowatt-hour
2017-12-01,OH,Ohio,RES,residential,0.7303102625298329,cents per kilowatt-hour
2017-12-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,OH,Ohio,IND,industrial,0.4110978520286396,cents per kilowatt-hour
2017-12-01,OH,Ohio,COM,commercial,0.5817422434367541,cents per kilowatt-hour
2017-12-01,OH,Ohio,ALL,all sectors,0.5871121718377088,cents per kilowatt-hour
2017-12-01,NC,North Carolina,TRA,transportation,0.5208830548926014,cents per kilowatt-hour
2017-12-01,NC,North Carolina,RES,residential,0.6044152744630071,cents per kilowatt-hour
2017-12-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-12-01,NC,North Carolina,IND,industrial,0.35441527446300713,cents per kilowatt-hour
2017-12-01,NC,North Carolina,COM,commercial,0.48806682577565624,cents per kilowatt-hour
2017-11-01,NJ,New Jersey,COM,commercial,0.6897374701670644,cents per kilowatt-hour
2017-11-01,IN,Indiana,TRA,transportation,0.6927207637231503,cents per kilowatt-hour
2017-11-01,IN,Indiana,RES,residential,0.7583532219570406,cents per kilowatt-hour
2017-11-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,IN,Indiana,IND,industrial,0.45525059665871115,cents per kilowatt-hour
2017-11-01,IN,Indiana,COM,commercial,0.6402147971360381,cents per kilowatt-hour
2017-11-01,IN,Indiana,ALL,all sectors,0.5918854415274463,cents per kilowatt-hour
2017-11-01,IL,Illinois,TRA,transportation,0.3931980906921241,cents per kilowatt-hour
2017-11-01,KY,Kentucky,RES,residential,0.6676610978520285,cents per kilowatt-hour
2017-11-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,KY,Kentucky,IND,industrial,0.3406921241050119,cents per kilowatt-hour
2017-11-01,KY,Kentucky,COM,commercial,0.600835322195704,cents per kilowatt-hour
2017-11-01,KY,Kentucky,ALL,all sectors,0.5149164677804295,cents per kilowatt-hour
2017-11-01,IL,Illinois,RES,residential,0.8156324582338902,cents per kilowatt-hour
2017-11-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,IL,Illinois,IND,industrial,0.3782816229116945,cents per kilowatt-hour
2017-11-01,IL,Illinois,COM,commercial,0.5322195704057279,cents per kilowatt-hour
2017-11-01,IL,Illinois,ALL,all sectors,0.5710023866348448,cents per kilowatt-hour
2017-11-01,DC,District of Columbia,TRA,transportation,0.46599045346062046,cents per kilowatt-hour
2017-11-01,DC,District of Columbia,RES,residential,0.8353221957040572,cents per kilowatt-hour
2017-11-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,DC,District of Columbia,IND,industrial,0.4892601431980906,cents per kilowatt-hour
2017-11-01,DC,District of Columbia,COM,commercial,0.7267303102625298,cents per kilowatt-hour
2017-11-01,DC,District of Columbia,ALL,all sectors,0.7356801909307875,cents per kilowatt-hour
2017-11-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2017-11-01,DE,Delaware,RES,residential,0.8186157517899761,cents per kilowatt-hour
2017-11-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,DE,Delaware,IND,industrial,0.44868735083532213,cents per kilowatt-hour
2017-11-01,DE,Delaware,COM,commercial,0.5930787589498806,cents per kilowatt-hour
2017-11-01,DE,Delaware,ALL,all sectors,0.6455847255369928,cents per kilowatt-hour
2017-11-01,MI,Michigan,TRA,transportation,0.6670644391408114,cents per kilowatt-hour
2017-11-01,MI,Michigan,RES,residential,0.9045346062052505,cents per kilowatt-hour
2017-11-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,MI,Michigan,IND,industrial,0.4242243436754176,cents per kilowatt-hour
2017-11-01,MI,Michigan,COM,commercial,0.6610978520286396,cents per kilowatt-hour
2017-11-01,MI,Michigan,ALL,all sectors,0.6622911694510739,cents per kilowatt-hour
2017-11-01,MD,Maryland,TRA,transportation,0.4116945107398568,cents per kilowatt-hour
2017-11-01,MD,Maryland,RES,residential,0.7947494033412887,cents per kilowatt-hour
2017-11-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,MD,Maryland,IND,industrial,0.49701670644391405,cents per kilowatt-hour
2017-11-01,MD,Maryland,COM,commercial,0.6348448687350835,cents per kilowatt-hour
2017-11-01,MD,Maryland,ALL,all sectors,0.6921241050119331,cents per kilowatt-hour
2017-11-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2017-11-01,PA,Pennsylvania,ALL,all sectors,0.594272076372315,cents per kilowatt-hour
2017-11-01,OH,Ohio,TRA,transportation,0.43854415274463,cents per kilowatt-hour
2017-11-01,OH,Ohio,RES,residential,0.7583532219570406,cents per kilowatt-hour
2017-11-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,OH,Ohio,IND,industrial,0.4110978520286396,cents per kilowatt-hour
2017-11-01,OH,Ohio,COM,commercial,0.6026252983293555,cents per kilowatt-hour
2017-11-01,OH,Ohio,ALL,all sectors,0.5859188544152745,cents per kilowatt-hour
2017-11-01,NC,North Carolina,TRA,transportation,0.48210023866348445,cents per kilowatt-hour
2017-11-01,NC,North Carolina,RES,residential,0.6414081145584725,cents per kilowatt-hour
2017-11-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,NC,North Carolina,IND,industrial,0.3365155131264916,cents per kilowatt-hour
2017-11-01,NC,North Carolina,COM,commercial,0.48627684964200474,cents per kilowatt-hour
2017-11-01,NC,North Carolina,ALL,all sectors,0.5149164677804295,cents per kilowatt-hour
2017-11-01,PA,Pennsylvania,TRA,transportation,0.41885441527446293,cents per kilowatt-hour
2017-11-01,PA,Pennsylvania,RES,residential,0.8591885441527446,cents per kilowatt-hour
2017-11-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,PA,Pennsylvania,IND,industrial,0.39737470167064437,cents per kilowatt-hour
2017-11-01,PA,Pennsylvania,COM,commercial,0.5322195704057279,cents per kilowatt-hour
2017-11-01,NJ,New Jersey,ALL,all sectors,0.7517899761336515,cents per kilowatt-hour
2017-11-01,TN,Tennessee,COM,commercial,0.6312649164677804,cents per kilowatt-hour
2017-11-01,TN,Tennessee,ALL,all sectors,0.5662291169451074,cents per kilowatt-hour
2017-11-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2017-11-01,WV,West Virginia,RES,residential,0.6968973747016706,cents per kilowatt-hour
2017-11-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,WV,West Virginia,IND,industrial,0.39618138424821,cents per kilowatt-hour
2017-11-01,WV,West Virginia,COM,commercial,0.5865155131264916,cents per kilowatt-hour
2017-11-01,WV,West Virginia,ALL,all sectors,0.5369928400954653,cents per kilowatt-hour
2017-11-01,VA,Virginia,TRA,transportation,0.5095465393794748,cents per kilowatt-hour
2017-11-01,VA,Virginia,RES,residential,0.6843675417661098,cents per kilowatt-hour
2017-11-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,VA,Virginia,IND,industrial,0.3985680190930787,cents per kilowatt-hour
2017-11-01,VA,Virginia,COM,commercial,0.47792362768496416,cents per kilowatt-hour
2017-11-01,VA,Virginia,ALL,all sectors,0.5411694510739856,cents per kilowatt-hour
2017-11-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2017-11-01,TN,Tennessee,RES,residential,0.6539379474940334,cents per kilowatt-hour
2017-11-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,TN,Tennessee,IND,industrial,0.3466587112171837,cents per kilowatt-hour
2017-11-01,NJ,New Jersey,TRA,transportation,0.48806682577565624,cents per kilowatt-hour
2017-11-01,NJ,New Jersey,RES,residential,0.9128878281622911,cents per kilowatt-hour
2017-11-01,NJ,New Jersey,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-11-01,NJ,New Jersey,IND,industrial,0.5525059665871122,cents per kilowatt-hour
2017-10-01,NJ,New Jersey,ALL,all sectors,0.7321002386634844,cents per kilowatt-hour
2017-10-01,VA,Virginia,TRA,transportation,0.49522673031026254,cents per kilowatt-hour
2017-10-01,VA,Virginia,RES,residential,0.7034606205250595,cents per kilowatt-hour
2017-10-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-10-01,MD,Maryland,ALL,all sectors,0.7088305489260143,cents per kilowatt-hour
2017-10-01,WV,West Virginia,ALL,all sectors,0.5286396181384247,cents per kilowatt-hour
2017-10-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2017-10-01,WV,West Virginia,RES,residential,0.7142004773269689,cents per kilowatt-hour
2017-10-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-10-01,WV,West Virginia,IND,industrial,0.3931980906921241,cents per kilowatt-hour
2017-10-01,WV,West Virginia,COM,commercial,0.5775656324582338,cents per kilowatt-hour
2017-10-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2017-10-01,KY,Kentucky,RES,residential,0.6664677804295942,cents per kilowatt-hour
2017-10-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2017-10-01,KY,Kentucky,IND,industrial,0.3335322195704057,cents per kilowatt-hour
2017-10-01,KY,Kentucky,COM,commercial,0.5847255369928401,cents per kilowatt-hour
2017-10-01,KY,Kentucky,ALL,all sectors,0.503579952267303,cents per kilowatt-hour
